"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 03, 2008","1,507.2","1,507.2","1,507.2","1,507.2","-","-1.36%"
"Oct 02, 2008","1,528.0","1,528.0","1,528.0","1,528.0","-","-4.65%"
"Oct 01, 2008","1,602.5","1,602.5","1,602.5","1,602.5","-","-1.93%"
"Sep 30, 2008","1,634.1","1,634.1","1,634.1","1,634.1","-","6.58%"
"Sep 29, 2008","1,533.2","1,533.2","1,533.2","1,533.2","-","-10.52%"
"Sep 26, 2008","1,713.4","1,713.4","1,713.4","1,713.4","-","-0.92%"
"Sep 25, 2008","1,729.3","1,729.3","1,729.3","1,729.3","-","1.58%"
"Sep 24, 2008","1,702.4","1,702.4","1,702.4","1,702.4","-","0.79%"
"Sep 23, 2008","1,689.1","1,689.1","1,689.1","1,689.1","-","-1.05%"
"Sep 22, 2008","1,707.1","1,707.1","1,707.1","1,707.1","-","-4.54%"
"Sep 19, 2008","1,788.2","1,788.2","1,788.2","1,788.2","-","2.81%"
"Sep 18, 2008","1,739.4","1,739.4","1,739.4","1,739.4","-","3.98%"
"Sep 17, 2008","1,672.8","1,672.8","1,672.8","1,672.8","-","-5.31%"
"Sep 16, 2008","1,766.7","1,766.7","1,766.7","1,766.7","-","1.09%"
"Sep 15, 2008","1,747.6","1,747.6","1,747.6","1,747.6","-","-3.49%"
"Sep 12, 2008","1,810.8","1,810.8","1,810.8","1,810.8","-","-0.37%"
"Sep 11, 2008","1,817.5","1,817.5","1,817.5","1,817.5","-","2.05%"
"Sep 10, 2008","1,781.0","1,781.0","1,781.0","1,781.0","-","0.96%"
"Sep 09, 2008","1,764.0","1,764.0","1,764.0","1,764.0","-","-2.35%"
"Sep 08, 2008","1,806.5","1,806.5","1,806.5","1,806.5","-","-0.30%"
"Sep 05, 2008","1,811.9","1,811.9","1,811.9","1,811.9","-","-0.37%"
"Sep 04, 2008","1,818.6","1,818.6","1,818.6","1,818.6","-","-3.18%"
"Sep 03, 2008","1,878.3","1,878.3","1,878.3","1,878.3","-","-0.92%"
"Sep 02, 2008","1,895.8","1,895.8","1,895.8","1,895.8","-","-1.19%"
"Aug 29, 2008","1,918.7","1,918.7","1,918.7","1,918.7","-","-2.22%"
"Aug 28, 2008","1,962.3","1,962.3","1,962.3","1,962.3","-","0.78%"
"Aug 27, 2008","1,947.1","1,947.1","1,947.1","1,947.1","-","0.76%"
"Aug 26, 2008","1,932.4","1,932.4","1,932.4","1,932.4","-","-0.18%"
"Aug 25, 2008","1,935.9","1,935.9","1,935.9","1,935.9","-","-2.16%"
"Aug 22, 2008","1,978.7","1,978.7","1,978.7","1,978.7","-","1.30%"
"Aug 21, 2008","1,953.4","1,953.4","1,953.4","1,953.4","-","-0.33%"
"Aug 20, 2008","1,959.8","1,959.8","1,959.8","1,959.8","-","0.23%"
"Aug 19, 2008","1,955.3","1,955.3","1,955.3","1,955.3","-","-1.22%"
"Aug 18, 2008","1,979.5","1,979.5","1,979.5","1,979.5","-","-1.27%"
"Aug 15, 2008","2,005.0","2,005.0","2,005.0","2,005.0","-","-0.35%"
"Aug 14, 2008","2,012.0","2,012.0","2,012.0","2,012.0","-","1.16%"
"Aug 13, 2008","1,988.9","1,988.9","1,988.9","1,988.9","-","0.05%"
"Aug 12, 2008","1,987.9","1,987.9","1,987.9","1,987.9","-","-0.01%"
"Aug 11, 2008","1,988.0","1,988.0","1,988.0","1,988.0","-","0.78%"
"Aug 08, 2008","1,972.6","1,972.6","1,972.6","1,972.6","-","2.45%"
"Aug 07, 2008","1,925.4","1,925.4","1,925.4","1,925.4","-","-0.79%"
"Aug 06, 2008","1,940.8","1,940.8","1,940.8","1,940.8","-","1.36%"
"Aug 05, 2008","1,914.7","1,914.7","1,914.7","1,914.7","-","3.62%"
"Aug 04, 2008","1,847.8","1,847.8","1,847.8","1,847.8","-","-1.19%"
"Aug 01, 2008","1,870.0","1,870.0","1,870.0","1,870.0","-","-1.22%"
"Jul 31, 2008","1,893.1","1,893.1","1,893.1","1,893.1","-","-0.20%"
"Jul 30, 2008","1,896.8","1,896.8","1,896.8","1,896.8","-","0.40%"
"Jul 29, 2008","1,889.2","1,889.2","1,889.2","1,889.2","-","2.36%"
"Jul 28, 2008","1,845.7","1,845.7","1,845.7","1,845.7","-","-2.36%"
"Jul 25, 2008","1,890.3","1,890.3","1,890.3","1,890.3","-","1.63%"
"Jul 24, 2008","1,860.0","1,860.0","1,860.0","1,860.0","-","-1.55%"
"Jul 23, 2008","1,889.3","1,889.3","1,889.3","1,889.3","-","1.31%"
"Jul 22, 2008","1,864.8","1,864.8","1,864.8","1,864.8","-","0.11%"
"Jul 21, 2008","1,862.8","1,862.8","1,862.8","1,862.8","-","-0.19%"
"Jul 18, 2008","1,866.4","1,866.4","1,866.4","1,866.4","-","-1.63%"
"Jul 17, 2008","1,897.4","1,897.4","1,897.4","1,897.4","-","0.52%"
"Jul 16, 2008","1,887.5","1,887.5","1,887.5","1,887.5","-","2.53%"
"Jul 15, 2008","1,840.9","1,840.9","1,840.9","1,840.9","-","0.02%"
"Jul 14, 2008","1,840.6","1,840.6","1,840.6","1,840.6","-","-0.71%"
"Jul 11, 2008","1,853.8","1,853.8","1,853.8","1,853.8","-","-1.56%"
"Jul 10, 2008","1,883.1","1,883.1","1,883.1","1,883.1","-","1.12%"
"Jul 09, 2008","1,862.2","1,862.2","1,862.2","1,862.2","-","-2.79%"
"Jul 08, 2008","1,915.6","1,915.6","1,915.6","1,915.6","-","2.43%"
"Jul 07, 2008","1,870.2","1,870.2","1,870.2","1,870.2","-","0.59%"
"Jul 03, 2008","1,859.2","1,859.2","1,859.2","1,859.2","-","0.01%"
"Jul 02, 2008","1,859.0","1,859.0","1,859.0","1,859.0","-","-2.50%"
"Jul 01, 2008","1,906.7","1,906.7","1,906.7","1,906.7","-","1.39%"
"Jun 30, 2008","1,880.5","1,880.5","1,880.5","1,880.5","-","-1.00%"
"Jun 27, 2008","1,899.5","1,899.5","1,899.5","1,899.5","-","0.02%"
"Jun 26, 2008","1,899.2","1,899.2","1,899.2","1,899.2","-","-4.06%"
"Jun 25, 2008","1,979.5","1,979.5","1,979.5","1,979.5","-","1.59%"
"Jun 24, 2008","1,948.6","1,948.6","1,948.6","1,948.6","-","-0.50%"
"Jun 23, 2008","1,958.4","1,958.4","1,958.4","1,958.4","-","-0.79%"
"Jun 20, 2008","1,973.9","1,973.9","1,973.9","1,973.9","-","-2.74%"
"Jun 19, 2008","2,029.5","2,029.5","2,029.5","2,029.5","-","1.62%"
"Jun 18, 2008","1,997.1","1,997.1","1,997.1","1,997.1","-","-1.10%"
"Jun 17, 2008","2,019.3","2,019.3","2,019.3","2,019.3","-","-0.61%"
"Jun 16, 2008","2,031.6","2,031.6","2,031.6","2,031.6","-","0.95%"
"Jun 13, 2008","2,012.4","2,012.4","2,012.4","2,012.4","-","2.17%"
"Jun 12, 2008","1,969.6","1,969.6","1,969.6","1,969.6","-","-0.01%"
"Jun 11, 2008","1,969.7","1,969.7","1,969.7","1,969.7","-","-2.44%"
"Jun 10, 2008","2,019.0","2,019.0","2,019.0","2,019.0","-","-0.37%"
"Jun 09, 2008","2,026.4","2,026.4","2,026.4","2,026.4","-","-0.54%"
"Jun 06, 2008","2,037.3","2,037.3","2,037.3","2,037.3","-","-3.15%"
"Jun 05, 2008","2,103.5","2,103.5","2,103.5","2,103.5","-","1.66%"
"Jun 04, 2008","2,069.1","2,069.1","2,069.1","2,069.1","-","1.24%"
"Jun 03, 2008","2,043.8","2,043.8","2,043.8","2,043.8","-","-0.50%"
"Jun 02, 2008","2,054.1","2,054.1","2,054.1","2,054.1","-","-1.26%"
"May 30, 2008","2,080.4","2,080.4","2,080.4","2,080.4","-","0.67%"
"May 29, 2008","2,066.5","2,066.5","2,066.5","2,066.5","-","0.95%"
"May 28, 2008","2,047.1","2,047.1","2,047.1","2,047.1","-","0.25%"
"May 27, 2008","2,041.9","2,041.9","2,041.9","2,041.9","-","1.87%"
"May 23, 2008","2,004.5","2,004.5","2,004.5","2,004.5","-","-0.31%"
"May 22, 2008","2,010.7","2,010.7","2,010.7","2,010.7","-","0.42%"
"May 21, 2008","2,002.3","2,002.3","2,002.3","2,002.3","-","-2.19%"
"May 20, 2008","2,047.2","2,047.2","2,047.2","2,047.2","-","-0.79%"
"May 19, 2008","2,063.5","2,063.5","2,063.5","2,063.5","-","-0.72%"
"May 16, 2008","2,078.5","2,078.5","2,078.5","2,078.5","-","-0.00%"
"May 15, 2008","2,078.6","2,078.6","2,078.6","2,078.6","-","1.71%"
"May 14, 2008","2,043.7","2,043.7","2,043.7","2,043.7","-","-0.16%"
"May 13, 2008","2,046.9","2,046.9","2,046.9","2,046.9","-","0.21%"
"May 12, 2008","2,042.7","2,042.7","2,042.7","2,042.7","-","1.88%"
"May 09, 2008","2,005.1","2,005.1","2,005.1","2,005.1","-","-0.33%"
"May 08, 2008","2,011.8","2,011.8","2,011.8","2,011.8","-","0.79%"
"May 07, 2008","1,996.0","1,996.0","1,996.0","1,996.0","-","-1.96%"
"May 06, 2008","2,036.0","2,036.0","2,036.0","2,036.0","-","0.75%"
"May 05, 2008","2,020.9","2,020.9","2,020.9","2,020.9","-","-0.29%"
"May 02, 2008","2,026.7","2,026.7","2,026.7","2,026.7","-","0.07%"
"May 01, 2008","2,025.2","2,025.2","2,025.2","2,025.2","-","3.27%"
"Apr 30, 2008","1,961.1","1,961.1","1,961.1","1,961.1","-","-0.82%"
"Apr 29, 2008","1,977.3","1,977.3","1,977.3","1,977.3","-","0.54%"
"Apr 28, 2008","1,966.6","1,966.6","1,966.6","1,966.6","-","0.24%"
"Apr 25, 2008","1,961.8","1,961.8","1,961.8","1,961.8","-","-0.32%"
"Apr 24, 2008","1,968.0","1,968.0","1,968.0","1,968.0","-","0.94%"
"Apr 23, 2008","1,949.7","1,949.7","1,949.7","1,949.7","-","1.33%"
"Apr 22, 2008","1,924.1","1,924.1","1,924.1","1,924.1","-","-1.65%"
"Apr 21, 2008","1,956.3","1,956.3","1,956.3","1,956.3","-","0.68%"
"Apr 18, 2008","1,943.1","1,943.1","1,943.1","1,943.1","-","3.22%"
"Apr 17, 2008","1,882.4","1,882.4","1,882.4","1,882.4","-","-0.32%"
"Apr 16, 2008","1,888.5","1,888.5","1,888.5","1,888.5","-","2.90%"
"Apr 15, 2008","1,835.2","1,835.2","1,835.2","1,835.2","-","0.21%"
"Apr 14, 2008","1,831.3","1,831.3","1,831.3","1,831.3","-","-0.43%"
"Apr 11, 2008","1,839.3","1,839.3","1,839.3","1,839.3","-","-2.93%"
"Apr 10, 2008","1,894.8","1,894.8","1,894.8","1,894.8","-","1.47%"
"Apr 09, 2008","1,867.4","1,867.4","1,867.4","1,867.4","-","-1.08%"
"Apr 08, 2008","1,887.7","1,887.7","1,887.7","1,887.7","-","-0.79%"
"Apr 07, 2008","1,902.8","1,902.8","1,902.8","1,902.8","-","-0.27%"
"Apr 04, 2008","1,907.9","1,907.9","1,907.9","1,907.9","-","0.57%"
"Apr 03, 2008","1,897.0","1,897.0","1,897.0","1,897.0","-","0.34%"
"Apr 02, 2008","1,890.5","1,890.5","1,890.5","1,890.5","-","-0.36%"
"Apr 01, 2008","1,897.3","1,897.3","1,897.3","1,897.3","-","4.13%"
"Mar 31, 2008","1,822.1","1,822.1","1,822.1","1,822.1","-","0.82%"
"Mar 28, 2008","1,807.3","1,807.3","1,807.3","1,807.3","-","-0.58%"
"Mar 27, 2008","1,817.8","1,817.8","1,817.8","1,817.8","-","-2.17%"
"Mar 26, 2008","1,858.1","1,858.1","1,858.1","1,858.1","-","-0.39%"
"Mar 25, 2008","1,865.3","1,865.3","1,865.3","1,865.3","-","0.56%"
"Mar 24, 2008","1,855.0","1,855.0","1,855.0","1,855.0","-","3.56%"
"Mar 20, 2008","1,791.2","1,791.2","1,791.2","1,791.2","-","2.13%"
"Mar 19, 2008","1,753.9","1,753.9","1,753.9","1,753.9","-","-2.58%"
"Mar 18, 2008","1,800.4","1,800.4","1,800.4","1,800.4","-","4.38%"
"Mar 17, 2008","1,724.9","1,724.9","1,724.9","1,724.9","-","-1.55%"
"Mar 14, 2008","1,752.1","1,752.1","1,752.1","1,752.1","-","-2.09%"
"Mar 13, 2008","1,789.5","1,789.5","1,789.5","1,789.5","-","0.87%"
"Mar 12, 2008","1,774.0","1,774.0","1,774.0","1,774.0","-","-0.33%"
"Mar 11, 2008","1,779.9","1,779.9","1,779.9","1,779.9","-","4.06%"
"Mar 10, 2008","1,710.4","1,710.4","1,710.4","1,710.4","-","-2.02%"
"Mar 07, 2008","1,745.7","1,745.7","1,745.7","1,745.7","-","-0.29%"
"Mar 06, 2008","1,750.8","1,750.8","1,750.8","1,750.8","-","-2.34%"
"Mar 05, 2008","1,792.8","1,792.8","1,792.8","1,792.8","-","0.57%"
"Mar 04, 2008","1,782.6","1,782.6","1,782.6","1,782.6","-","0.60%"
"Mar 03, 2008","1,772.0","1,772.0","1,772.0","1,772.0","-","-0.68%"
"Feb 29, 2008","1,784.2","1,784.2","1,784.2","1,784.2","-","-2.74%"
"Feb 28, 2008","1,834.5","1,834.5","1,834.5","1,834.5","-","-0.30%"
"Feb 27, 2008","1,840.1","1,840.1","1,840.1","1,840.1","-","0.50%"
"Feb 26, 2008","1,830.9","1,830.9","1,830.9","1,830.9","-","0.33%"
"Feb 25, 2008","1,824.9","1,824.9","1,824.9","1,824.9","-","0.67%"
"Feb 22, 2008","1,812.7","1,812.7","1,812.7","1,812.7","-","0.41%"
"Feb 21, 2008","1,805.3","1,805.3","1,805.3","1,805.3","-","-1.18%"
"Feb 20, 2008","1,826.9","1,826.9","1,826.9","1,826.9","-","1.28%"
"Feb 19, 2008","1,803.8","1,803.8","1,803.8","1,803.8","-","-0.85%"
"Feb 15, 2008","1,819.2","1,819.2","1,819.2","1,819.2","-","-0.40%"
"Feb 14, 2008","1,826.5","1,826.5","1,826.5","1,826.5","-","-1.94%"
"Feb 13, 2008","1,862.6","1,862.6","1,862.6","1,862.6","-","2.39%"
"Feb 12, 2008","1,819.1","1,819.1","1,819.1","1,819.1","-","-0.70%"
"Feb 11, 2008","1,831.9","1,831.9","1,831.9","1,831.9","-","1.09%"
"Feb 08, 2008","1,812.1","1,812.1","1,812.1","1,812.1","-","1.17%"
"Feb 07, 2008","1,791.2","1,791.2","1,791.2","1,791.2","-","0.71%"
"Feb 06, 2008","1,778.6","1,778.6","1,778.6","1,778.6","-","-1.83%"
"Feb 05, 2008","1,811.8","1,811.8","1,811.8","1,811.8","-","-3.00%"
"Feb 04, 2008","1,867.9","1,867.9","1,867.9","1,867.9","-","-1.42%"
"Feb 01, 2008","1,894.8","1,894.8","1,894.8","1,894.8","-","0.75%"
"Jan 31, 2008","1,880.7","1,880.7","1,880.7","1,880.7","-","1.82%"
"Jan 30, 2008","1,847.0","1,847.0","1,847.0","1,847.0","-","0.05%"
"Jan 29, 2008","1,846.1","1,846.1","1,846.1","1,846.1","-","0.15%"
"Jan 28, 2008","1,843.4","1,843.4","1,843.4","1,843.4","-","0.89%"
"Jan 25, 2008","1,827.2","1,827.2","1,827.2","1,827.2","-","-2.06%"
"Jan 24, 2008","1,865.7","1,865.7","1,865.7","1,865.7","-","2.09%"
"Jan 23, 2008","1,827.5","1,827.5","1,827.5","1,827.5","-","-0.34%"
"Jan 22, 2008","1,833.7","1,833.7","1,833.7","1,833.7","-","-2.63%"
"Jan 18, 2008","1,883.3","1,883.3","1,883.3","1,883.3","-","0.11%"
"Jan 17, 2008","1,881.2","1,881.2","1,881.2","1,881.2","-","-1.61%"
"Jan 16, 2008","1,912.0","1,912.0","1,912.0","1,912.0","-","-1.15%"
"Jan 15, 2008","1,934.3","1,934.3","1,934.3","1,934.3","-","-2.82%"
"Jan 14, 2008","1,990.5","1,990.5","1,990.5","1,990.5","-","1.90%"
"Jan 11, 2008","1,953.4","1,953.4","1,953.4","1,953.4","-","-2.09%"
"Jan 10, 2008","1,995.1","1,995.1","1,995.1","1,995.1","-","0.23%"
"Jan 09, 2008","1,990.6","1,990.6","1,990.6","1,990.6","-","2.03%"
"Jan 08, 2008","1,950.9","1,950.9","1,950.9","1,950.9","-","-2.41%"
"Jan 07, 2008","1,999.0","1,999.0","1,999.0","1,999.0","-","-0.31%"
"Jan 04, 2008","2,005.2","2,005.2","2,005.2","2,005.2","-","-4.30%"
"Jan 03, 2008","2,095.3","2,095.3","2,095.3","2,095.3","-","0.10%"
"Jan 02, 2008","2,093.2","2,093.2","2,093.2","2,093.2","-","-1.69%"
"Dec 31, 2007","2,129.2","2,129.2","2,129.2","2,129.2","-","-1.05%"
"Dec 28, 2007","2,151.8","2,151.8","2,151.8","2,151.8","-","0.05%"
"Dec 27, 2007","2,150.8","2,150.8","2,150.8","2,150.8","-","-1.44%"
"Dec 26, 2007","2,182.3","2,182.3","2,182.3","2,182.3","-","0.39%"
"Dec 24, 2007","2,173.8","2,173.8","2,173.8","2,173.8","-","0.80%"
"Dec 21, 2007","2,156.6","2,156.6","2,156.6","2,156.6","-","2.03%"
"Dec 20, 2007","2,113.6","2,113.6","2,113.6","2,113.6","-","1.90%"
"Dec 19, 2007","2,074.1","2,074.1","2,074.1","2,074.1","-","0.08%"
"Dec 18, 2007","2,072.5","2,072.5","2,072.5","2,072.5","-","0.43%"
"Dec 17, 2007","2,063.7","2,063.7","2,063.7","2,063.7","-","-2.48%"
"Dec 14, 2007","2,116.1","2,116.1","2,116.1","2,116.1","-","-1.05%"
"Dec 13, 2007","2,138.6","2,138.6","2,138.6","2,138.6","-","-0.32%"
"Dec 12, 2007","2,145.4","2,145.4","2,145.4","2,145.4","-","0.85%"
"Dec 11, 2007","2,127.4","2,127.4","2,127.4","2,127.4","-","-2.39%"
"Dec 10, 2007","2,179.6","2,179.6","2,179.6","2,179.6","-","0.23%"
"Dec 07, 2007","2,174.6","2,174.6","2,174.6","2,174.6","-","0.11%"
"Dec 06, 2007","2,172.2","2,172.2","2,172.2","2,172.2","-","1.35%"
"Dec 05, 2007","2,143.3","2,143.3","2,143.3","2,143.3","-","1.97%"
"Dec 04, 2007","2,101.8","2,101.8","2,101.8","2,101.8","-","-0.40%"
"Dec 03, 2007","2,110.3","2,110.3","2,110.3","2,110.3","-","-1.04%"
"Nov 30, 2007","2,132.4","2,132.4","2,132.4","2,132.4","-","-0.63%"
"Nov 29, 2007","2,146.0","2,146.0","2,146.0","2,146.0","-","0.34%"
"Nov 28, 2007","2,138.8","2,138.8","2,138.8","2,138.8","-","3.07%"
"Nov 27, 2007","2,075.0","2,075.0","2,075.0","2,075.0","-","2.23%"
"Nov 26, 2007","2,029.7","2,029.7","2,029.7","2,029.7","-","-1.95%"
"Nov 23, 2007","2,070.1","2,070.1","2,070.1","2,070.1","-","1.12%"
"Nov 21, 2007","2,047.1","2,047.1","2,047.1","2,047.1","-","-1.16%"
"Nov 20, 2007","2,071.1","2,071.1","2,071.1","2,071.1","-","0.44%"
"Nov 19, 2007","2,062.1","2,062.1","2,062.1","2,062.1","-","-1.34%"
"Nov 16, 2007","2,090.2","2,090.2","2,090.2","2,090.2","-","1.22%"
"Nov 15, 2007","2,065.1","2,065.1","2,065.1","2,065.1","-","-0.68%"
"Nov 14, 2007","2,079.2","2,079.2","2,079.2","2,079.2","-","-1.36%"
"Nov 13, 2007","2,107.8","2,107.8","2,107.8","2,107.8","-","4.26%"
"Nov 12, 2007","2,021.7","2,021.7","2,021.7","2,021.7","-","-2.56%"
"Nov 09, 2007","2,074.9","2,074.9","2,074.9","2,074.9","-","-3.41%"
"Nov 08, 2007","2,148.1","2,148.1","2,148.1","2,148.1","-","-2.92%"
"Nov 07, 2007","2,212.6","2,212.6","2,212.6","2,212.6","-","-2.45%"
"Nov 06, 2007","2,268.2","2,268.2","2,268.2","2,268.2","-","1.06%"
"Nov 05, 2007","2,244.3","2,244.3","2,244.3","2,244.3","-","-0.59%"
"Nov 02, 2007","2,257.7","2,257.7","2,257.7","2,257.7","-","0.77%"
"Nov 01, 2007","2,240.4","2,240.4","2,240.4","2,240.4","-","-1.87%"
"Oct 31, 2007","2,283.1","2,283.1","2,283.1","2,283.1","-","1.42%"
"Oct 30, 2007","2,251.2","2,251.2","2,251.2","2,251.2","-","0.20%"
"Oct 29, 2007","2,246.7","2,246.7","2,246.7","2,246.7","-","0.40%"
"Oct 26, 2007","2,237.7","2,237.7","2,237.7","2,237.7","-","1.53%"
"Oct 25, 2007","2,204.0","2,204.0","2,204.0","2,204.0","-","-1.24%"
"Oct 24, 2007","2,231.6","2,231.6","2,231.6","2,231.6","-","-0.75%"
"Oct 23, 2007","2,248.5","2,248.5","2,248.5","2,248.5","-","2.21%"
"Oct 22, 2007","2,199.9","2,199.9","2,199.9","2,199.9","-","1.24%"
"Oct 19, 2007","2,173.0","2,173.0","2,173.0","2,173.0","-","-2.58%"
"Oct 18, 2007","2,230.5","2,230.5","2,230.5","2,230.5","-","0.38%"
"Oct 17, 2007","2,222.0","2,222.0","2,222.0","2,222.0","-","1.30%"
"Oct 16, 2007","2,193.4","2,193.4","2,193.4","2,193.4","-","-0.36%"
"Oct 15, 2007","2,201.3","2,201.3","2,201.3","2,201.3","-","-0.88%"
"Oct 12, 2007","2,220.8","2,220.8","2,220.8","2,220.8","-","1.73%"
"Oct 11, 2007","2,183.0","2,183.0","2,183.0","2,183.0","-","-1.66%"
"Oct 10, 2007","2,219.8","2,219.8","2,219.8","2,219.8","-","0.27%"
"Oct 09, 2007","2,213.8","2,213.8","2,213.8","2,213.8","-","0.37%"
"Oct 08, 2007","2,205.7","2,205.7","2,205.7","2,205.7","-","0.63%"
"Oct 05, 2007","2,191.9","2,191.9","2,191.9","2,191.9","-","2.10%"
"Oct 04, 2007","2,146.9","2,146.9","2,146.9","2,146.9","-","0.12%"
"Oct 03, 2007","2,144.3","2,144.3","2,144.3","2,144.3","-","-0.61%"
"Oct 02, 2007","2,157.4","2,157.4","2,157.4","2,157.4","-","-0.05%"
"Oct 01, 2007","2,158.5","2,158.5","2,158.5","2,158.5","-","1.23%"
"Sep 28, 2007","2,132.2","2,132.2","2,132.2","2,132.2","-","-0.25%"
"Sep 27, 2007","2,137.6","2,137.6","2,137.6","2,137.6","-","0.39%"
"Sep 26, 2007","2,129.4","2,129.4","2,129.4","2,129.4","-","0.56%"
"Sep 25, 2007","2,117.6","2,117.6","2,117.6","2,117.6","-","0.95%"
"Sep 24, 2007","2,097.6","2,097.6","2,097.6","2,097.6","-","0.38%"
"Sep 21, 2007","2,089.7","2,089.7","2,089.7","2,089.7","-","0.83%"
"Sep 20, 2007","2,072.5","2,072.5","2,072.5","2,072.5","-","-0.43%"
"Sep 19, 2007","2,081.4","2,081.4","2,081.4","2,081.4","-","0.29%"
"Sep 18, 2007","2,075.3","2,075.3","2,075.3","2,075.3","-","2.64%"
"Sep 17, 2007","2,022.0","2,022.0","2,022.0","2,022.0","-","-0.89%"
"Sep 14, 2007","2,040.1","2,040.1","2,040.1","2,040.1","-","0.11%"
"Sep 13, 2007","2,037.9","2,037.9","2,037.9","2,037.9","-","0.49%"
"Sep 12, 2007","2,028.0","2,028.0","2,028.0","2,028.0","-","0.00%"
"Sep 11, 2007","2,028.0","2,028.0","2,028.0","2,028.0","-","1.47%"
"Sep 10, 2007","1,998.7","1,998.7","1,998.7","1,998.7","-","0.10%"
"Sep 07, 2007","1,996.8","1,996.8","1,996.8","1,996.8","-","-2.02%"
"Sep 06, 2007","2,037.9","2,037.9","2,037.9","2,037.9","-","0.22%"
"Sep 05, 2007","2,033.5","2,033.5","2,033.5","2,033.5","-","-1.29%"
"Sep 04, 2007","2,060.1","2,060.1","2,060.1","2,060.1","-","1.60%"
"Aug 31, 2007","2,027.7","2,027.7","2,027.7","2,027.7","-","1.27%"
"Aug 30, 2007","2,002.2","2,002.2","2,002.2","2,002.2","-","0.46%"
"Aug 29, 2007","1,993.1","1,993.1","1,993.1","1,993.1","-","2.94%"
"Aug 28, 2007","1,936.1","1,936.1","1,936.1","1,936.1","-","-2.48%"
"Aug 27, 2007","1,985.3","1,985.3","1,985.3","1,985.3","-","-0.71%"
"Aug 24, 2007","1,999.4","1,999.4","1,999.4","1,999.4","-","1.53%"
"Aug 23, 2007","1,969.3","1,969.3","1,969.3","1,969.3","-","-0.25%"
"Aug 22, 2007","1,974.3","1,974.3","1,974.3","1,974.3","-","1.34%"
"Aug 21, 2007","1,948.1","1,948.1","1,948.1","1,948.1","-","0.95%"
"Aug 20, 2007","1,929.7","1,929.7","1,929.7","1,929.7","-","0.23%"
"Aug 17, 2007","1,925.3","1,925.3","1,925.3","1,925.3","-","2.31%"
"Aug 16, 2007","1,881.8","1,881.8","1,881.8","1,881.8","-","-1.00%"
"Aug 15, 2007","1,900.9","1,900.9","1,900.9","1,900.9","-","-1.91%"
"Aug 14, 2007","1,937.9","1,937.9","1,937.9","1,937.9","-","-1.69%"
"Aug 13, 2007","1,971.2","1,971.2","1,971.2","1,971.2","-","0.49%"
"Aug 10, 2007","1,961.5","1,961.5","1,961.5","1,961.5","-","-0.60%"
"Aug 09, 2007","1,973.3","1,973.3","1,973.3","1,973.3","-","-2.54%"
"Aug 08, 2007","2,024.8","2,024.8","2,024.8","2,024.8","-","1.32%"
"Aug 07, 2007","1,998.5","1,998.5","1,998.5","1,998.5","-","0.37%"
"Aug 06, 2007","1,991.1","1,991.1","1,991.1","1,991.1","-","1.87%"
"Aug 03, 2007","1,954.6","1,954.6","1,954.6","1,954.6","-","-2.43%"
"Aug 02, 2007","2,003.2","2,003.2","2,003.2","2,003.2","-","1.11%"
"Aug 01, 2007","1,981.3","1,981.3","1,981.3","1,981.3","-","0.67%"
"Jul 31, 2007","1,968.1","1,968.1","1,968.1","1,968.1","-","-2.12%"
"Jul 30, 2007","2,010.7","2,010.7","2,010.7","2,010.7","-","0.91%"
"Jul 27, 2007","1,992.5","1,992.5","1,992.5","1,992.5","-","-1.53%"
"Jul 26, 2007","2,023.5","2,023.5","2,023.5","2,023.5","-","-1.22%"
"Jul 25, 2007","2,048.5","2,048.5","2,048.5","2,048.5","-","0.53%"
"Jul 24, 2007","2,037.7","2,037.7","2,037.7","2,037.7","-","-1.75%"
"Jul 23, 2007","2,074.1","2,074.1","2,074.1","2,074.1","-","0.02%"
"Jul 20, 2007","2,073.6","2,073.6","2,073.6","2,073.6","-","-0.84%"
"Jul 19, 2007","2,091.1","2,091.1","2,091.1","2,091.1","-","0.74%"
"Jul 18, 2007","2,075.8","2,075.8","2,075.8","2,075.8","-","-0.18%"
"Jul 17, 2007","2,079.6","2,079.6","2,079.6","2,079.6","-","0.68%"
"Jul 16, 2007","2,065.6","2,065.6","2,065.6","2,065.6","-","-0.20%"
"Jul 13, 2007","2,069.8","2,069.8","2,069.8","2,069.8","-","0.55%"
"Jul 12, 2007","2,058.5","2,058.5","2,058.5","2,058.5","-","1.86%"
"Jul 11, 2007","2,020.9","2,020.9","2,020.9","2,020.9","-","0.62%"
"Jul 10, 2007","2,008.4","2,008.4","2,008.4","2,008.4","-","-0.87%"
"Jul 09, 2007","2,026.1","2,026.1","2,026.1","2,026.1","-","0.04%"
"Jul 06, 2007","2,025.2","2,025.2","2,025.2","2,025.2","-","0.37%"
"Jul 05, 2007","2,017.8","2,017.8","2,017.8","2,017.8","-","0.81%"
"Jul 03, 2007","2,001.6","2,001.6","2,001.6","2,001.6","-","0.57%"
"Jul 02, 2007","1,990.3","1,990.3","1,990.3","1,990.3","-","1.04%"
"Jun 29, 2007","1,969.9","1,969.9","1,969.9","1,969.9","-","0.12%"
"Jun 28, 2007","1,967.5","1,967.5","1,967.5","1,967.5","-","-0.07%"
"Jun 27, 2007","1,968.9","1,968.9","1,968.9","1,968.9","-","1.28%"
